id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19507167,Modern Brightwood Duplex with 2 Bedrooms,30543253,Tim,,"Takoma, Brightwood, Manor Park",38.96651,-77.02372,Entire home/apt,140,2,1,2017-09-24,0.02,1,0
19507382,Newly Renovated Studio in Logan Circle,136999257,Margarita,,"Shaw, Logan Circle",38.90656,-77.03281,Entire home/apt,107,45,1,2017-08-26,0.02,1,0
19508480,Large Private Room near Union Station/Nat. Mall,20917831,Irik & Natalia,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9022,-77.01132,Private room,57,2,209,2021-07-01,4.47,2,101
19526445,Private room in DuPont Circle,77036914,Briana,,"Dupont Circle, Connecticut Avenue/K Street",38.91082,-77.03823,Private room,85,1,3,2017-07-11,0.06,2,0
19533265,Apartment in DuPont Circle near metro,77036914,Briana,,"Dupont Circle, Connecticut Avenue/K Street",38.91092,-77.03982,Entire home/apt,169,1,0,,,2,0
19539483,Sunny Master Bedroom in Modern Dupont Townhouse,105339434,Lee,,"Dupont Circle, Connecticut Avenue/K Street",38.91752,-77.03888,Private room,75,1,184,2020-06-25,4.02,3,0
19543599,"Small private room, rooftop patio, D.C.",5098569,Gillian,,"North Cleveland Park, Forest Hills, Van Ness",38.94859,-77.06731,Private room,60,1,5,2017-08-21,0.11,2,0
19552660,"Peaceful, comfy bedroom with private balcony",2726546,Susan,,"Shaw, Logan Circle",38.91145,-77.03087,Private room,85,7,28,2019-09-29,0.57,3,159
19553161,Airy modern apartment in downtown DC,39085409,Jaimie,,"Union Station, Stanton Park, Kingman Park",38.90229,-77.00523,Entire home/apt,200,1,2,2017-07-20,0.04,1,0
19565804,Large house in hot Petworth neighborhood,794034,Marianne,,"Brightwood Park, Crestwood, Petworth",38.94885,-77.02763,Entire home/apt,500,5,0,,,1,0
19567934,Artist's Home in Bloomingdale—2 Rooms,1468624,Rania,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91417,-77.01263,Private room,100,1,9,2019-12-13,0.23,2,0
19586234,Cozy room on Columbia Heights,92608237,Karyna,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91551,-77.04638,Private room,66,1,153,2020-02-26,3.28,1,62
19599646,Charming room in Truxton Circle Row House,82738448,Sarah,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90738,-77.01247,Private room,65,1,118,2021-06-13,2.54,1,66
19608758,Large Brownstone Condo in Fantastic Area of NW DC,123807582,Melanie,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91665,-77.03401,Entire home/apt,120,4,6,2017-11-26,0.12,1,0
19620644,A quiet escape in the heart of the city!,21851677,Katherine,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91433,-77.01565,Entire home/apt,95,1,53,2020-02-15,1.33,1,0
19625495,Renovated Basement 1BR Apt Private Entrance,13136803,Justin,,"Brightwood Park, Crestwood, Petworth",38.95518,-77.01571,Entire home/apt,50,5,58,2021-06-15,1.22,1,6
19637156,Manhattan elegance in DuPont Circle,99381792,Thomas,,"Dupont Circle, Connecticut Avenue/K Street",38.91067,-77.04077,Entire home/apt,200,1,1,2017-07-13,0.02,1,0
19641640,Comfy Mt. Pleasant Family Retreat,93634,Donald,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93205,-77.039,Entire home/apt,197,5,7,2020-11-16,0.65,2,9
19643671,Spacious Studio w/ kitchen & free parking,8093059,Benjamin,,"North Michigan Park, Michigan Park, University Heights",38.94973,-76.989,Entire home/apt,60,3,24,2021-06-12,0.50,3,117
19647789,Cozy Pintsized Room in Columbia Heights/Petworth,27845435,James,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93671,-77.03145,Private room,46,1,8,2017-08-01,0.17,1,0
19650280,Private Retreat in the Heart of the City,6823849,Lisa,,"Shaw, Logan Circle",38.91277,-77.03106,Entire home/apt,400,3,55,2021-06-30,2.10,1,179
19659698,Lux 1br next to White House w/Amazing Views!,15587757,Lucija,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90038,-77.03195,Entire home/apt,197,3,1,2017-07-18,0.02,1,0
19674509,Spacious one-bedroom in Foggy Bottom,24042875,Zainab,,"West End, Foggy Bottom, GWU",38.90413,-77.05131,Entire home/apt,65,1,2,2017-07-22,0.04,1,0
19690758,Private studio apartment in historic Mt. Pleasant,138704277,Sarah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93473,-77.04356,Entire home/apt,85,3,148,2021-05-30,3.64,1,8
19696969,Artsy 1BR + Den and Huge Garden,307145,Tanya,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92808,-76.99446,Entire home/apt,80,4,0,,,1,0
19699547,Stanton Park Place,138787488,Margie,,"Union Station, Stanton Park, Kingman Park",38.89305,-76.99733,Private room,45,5,46,2020-01-07,1.13,3,141
19711213,Newly renovated basement 1 bed apt with W/D,137203141,Miguelina & Jose,,"Brightwood Park, Crestwood, Petworth",38.94701,-77.01641,Entire home/apt,105,1,85,2020-04-01,1.79,1,102
19713065,"Sunny, Big, Furn., 1 BDR in 2 BDR 1BA, $1788/mo.",4558526,Karin,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92641,-77.04071,Private room,120,30,8,2019-05-18,0.17,1,153
19715044,Private room in DC. Rooftop patio. Close to metro!,5098569,Gillian,,"North Cleveland Park, Forest Hills, Van Ness",38.94912,-77.06594,Private room,70,1,0,,,2,0
19724962,Designer apt steps from the Convention Center,86790623,Griz,,"Shaw, Logan Circle",38.90761,-77.02444,Entire home/apt,150,1,194,2021-06-25,7.09,1,325
19729213,Beautiful Dupont Circle separate master bed/bath!,16959605,Amy,,"Dupont Circle, Connecticut Avenue/K Street",38.91203,-77.04732,Entire home/apt,68,1,8,2017-08-27,0.17,1,0
19737092,"Small Cozy Room in Brookland, N.E.",126355381,Selena,,"Brookland, Brentwood, Langdon",38.92634,-76.98604,Private room,25,30,132,2021-05-28,3.40,4,191
19738484,Bright & Sunny 1br Condo in Columbia Heights,48490660,Nicolas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93031,-77.03345,Entire home/apt,75,2,0,,,1,0
19744890,Clean & Spacious Private Room in DC,28454211,Lundat,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91962,-77.00036,Private room,51,1,76,2019-02-17,1.58,1,0
19747472,Capital Hill- The Silver Market,2106727,Nora,,"Union Station, Stanton Park, Kingman Park",38.89295,-76.99203,Entire home/apt,141,2,110,2021-07-04,4.18,1,150
19751064,Sun-drenched Penthouse private suite w Roofdeck,105339434,Lee,,"Dupont Circle, Connecticut Avenue/K Street",38.91745,-77.03917,Private room,97,1,234,2021-04-10,4.81,3,0
19758450,1BR 2nd floor apt in small Petworth building,4289029,Maggie,,"Brightwood Park, Crestwood, Petworth",38.94649,-77.02042,Shared room,109,1,0,,,1,0
19767116,"Apt in leafy NW DC, off-st parking, close to metro",25863369,Suzette,,"North Cleveland Park, Forest Hills, Van Ness",38.94017,-77.05895,Entire home/apt,75,3,144,2021-07-04,3.00,1,120
19767321,Amazing Historic Townhouse near Convention Center!,40640586,Gary,,"Shaw, Logan Circle",38.90661,-77.02472,Entire home/apt,265,2,124,2021-06-20,5.56,1,255
19768378,Lower Level Guest Suite in Updated Townhouse,3664276,Erin,,"Union Station, Stanton Park, Kingman Park",38.89632,-77.00395,Private room,120,1,48,2020-01-16,1.81,2,47
19769087,"New, beautiful 2BR in the heart of DC!",29671610,Julia & Jonathan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93207,-77.042,Entire home/apt,175,1,191,2021-07-07,4.04,1,166
19769612,Unbeatable location w/ Prvt outdoor deck space,368268,Earl,,"West End, Foggy Bottom, GWU",38.90275,-77.05315,Entire home/apt,130,3,16,2021-04-03,0.42,1,18
19769692,Row house walking distance to metro,35415160,Tom,,"Brightwood Park, Crestwood, Petworth",38.94064,-77.01503,Entire home/apt,150,110,0,,,1,0
19780276,Spacious/bright/modern 1-bdrm in hip neighborhood,1519763,Christopher,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9125,-77.01264,Entire home/apt,89,2,24,2018-09-02,0.58,1,0
19783180,Urban Oasis,67738985,Roberta,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87552,-76.95721,Entire home/apt,79,2,86,2020-03-15,2.24,1,0
19787253,The Calming Suite: Newly Redesigned Private Suite,106426179,Deb,,"Brightwood Park, Crestwood, Petworth",38.95059,-77.02225,Entire home/apt,90,2,49,2020-08-02,1.01,7,156
19789513,Cozy Private Room in Prime DC Neighborhood,93682370,Brandi,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88116,-77.01467,Private room,85,1,9,2017-10-01,0.19,2,0
19790117,Sunny DuPont apartment with patio!,139745320,Lia,,"Dupont Circle, Connecticut Avenue/K Street",38.91041,-77.03951,Entire home/apt,65,7,1,2017-07-28,0.02,1,0
19806057,"Comfy, Cozy Basement Suite in Columbia Heights, DC",11558795,Brian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93496,-77.03396,Private room,55,2,45,2018-10-24,1.11,1,0
19806403,"Modern and Bright 1 BR, Private Bath, near Metro",20282669,Noah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93343,-77.03457,Private room,75,1,18,2018-04-02,0.38,1,0
19807322,Retreat in the City: Relaxing Rowhome in Petworth,1858370,Ashley,,"Brightwood Park, Crestwood, Petworth",38.95061,-77.01963,Entire home/apt,110,10,22,2019-10-06,0.48,1,123
19808563,Private Room in Beautiful Apartment in NW DC,43462265,Christopher,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91061,-77.0103,Private room,33,1,3,2017-07-16,0.06,1,0
19813521,Contemporary New 1 Bedroom Penthouse Condo on H St,85211673,Whitney,,"Union Station, Stanton Park, Kingman Park",38.89929,-77.00252,Entire home/apt,79,2,9,2017-10-16,0.19,1,0
19817543,Peaceful Guest Room in U Street Rowhouse,87516029,Barney,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91414,-77.03311,Private room,160,1,0,,,1,0
19823942,Gem near U St NW!,24842196,Jessica,,"Shaw, Logan Circle",38.91408,-77.02725,Entire home/apt,72,1,3,2017-08-06,0.06,1,0
19824799,Bright luxurious room with easy access to DC,121231096,Andrew,,"Brightwood Park, Crestwood, Petworth",38.93667,-77.02424,Private room,55,1,9,2017-08-15,0.19,1,0
19828493,American University Park,71455448,Elizabeth,,"Friendship Heights, American University Park, Tenleytown",38.95388,-77.09314,Private room,48,3,109,2021-07-04,2.75,2,57
19829493,LUXURY Condo in Heart of Logan Circle w/ Parking,16637650,Rebecca,,"Shaw, Logan Circle",38.91087,-77.0276,Entire home/apt,205,1,25,2018-02-19,0.56,1,0
19841607,Charming Capitol Hill Townhouse,10058543,Sarine,,"Union Station, Stanton Park, Kingman Park",38.9007,-77.0036,Entire home/apt,82,2,39,2021-05-25,1.09,1,0
19846846,"Modern  Apt. DC downtown, SW,at Wharf,Metro  2min",107587547,Aaron And Yasmin,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87497,-77.01639,Entire home/apt,95,30,50,2020-06-29,1.47,1,4
19847098,Peaceful and private apartment by Rock Creek Park,127032019,Thomas,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93213,-77.05829,Entire home/apt,40,14,0,,,1,0
19864452,Clean & Central Shaw Rowhouse - Black Room,17219855,Ken,,"Shaw, Logan Circle",38.91258,-77.01893,Private room,59,2,53,2020-02-07,1.37,5,6
19872890,Heart of Georgetown charming apartment!,16381569,Faya,,"Georgetown, Burleith/Hillandale",38.90846,-77.06072,Entire home/apt,93,3,132,2021-07-02,3.62,2,82
19875159,"Luxury, Modern Shaw Studio",3543321,Carolyn,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91742,-77.0221,Entire home/apt,95,3,0,,,1,0
19893073,"Cute and Bright One Bedroom Condo, Sleeps 4",30406530,Viviana,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85578,-76.96553,Entire home/apt,89,4,0,,,1,0
19893878,One Bedroom In Shared Home in Fantastic Location!,33160230,Rachel,,"Union Station, Stanton Park, Kingman Park",38.89412,-77.00172,Private room,57,3,3,2017-09-14,0.06,2,0
19904142,Petworth comfort,102067019,Hope,,"Brightwood Park, Crestwood, Petworth",38.95466,-77.01545,Private room,89,3,1,2019-05-14,0.04,5,89
19905317,"Our Cozy, Luxurious Petworth Home",140955374,Avery,,"Brightwood Park, Crestwood, Petworth",38.95444,-77.01723,Private room,302,3,0,,,3,89
19905866,Petworth rooms worth reserving!,140955374,Avery,,"Brightwood Park, Crestwood, Petworth",38.95389,-77.01857,Private room,165,3,0,,,3,89
19906967,"Sunny, cool, Petworth In-law suite for you +three.",140955374,Avery,,"Brightwood Park, Crestwood, Petworth",38.95506,-77.01781,Entire home/apt,87,2,0,,,3,89
19930688,"Large, Airy Cottage",138943278,Steve,,"Colonial Village, Shepherd Park, North Portal Estates",38.97907,-77.02804,Entire home/apt,125,7,24,2021-01-21,0.61,1,343
19932136,Two Bedroom Modern Apt in the Heart of DC,27055889,Jessica,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91479,-77.01085,Entire home/apt,124,1,178,2021-01-07,4.49,4,4
19941476,Cozy 1 Bedroom in Foggy Bottom,136708264,Leonidas,,"West End, Foggy Bottom, GWU",38.9033,-77.05087,Entire home/apt,95,2,0,,,1,0
19945206,Charming Private bedroom/ bathroom,6841376,Lorine,,"Capitol Hill, Lincoln Park",38.88515,-76.98236,Private room,75,2,17,2021-07-03,0.54,1,338
19946566,PRO CLEANED! Campus Cottage ~ Tenleytown w PKG!!,46630199,Home Sweet City,,"Friendship Heights, American University Park, Tenleytown",38.95398,-77.08403,Entire home/apt,286,2,80,2021-06-20,2.21,59,2
19950803,Room in Rowhouse in Historic LeDroit Park (Shaw),11788356,M.A.,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91621,-77.01766,Private room,49,4,0,,,1,0
19951269,Cassell Place Suites!!!,141416640,P,,"Mayfair, Hillbrook, Mahaning Heights",38.90168,-76.94988,Entire home/apt,175,3,10,2020-10-11,0.21,1,148
19953017,Trendy townhouse on Capitol Hill at great price!,103024794,Chad & Elodie,,"Union Station, Stanton Park, Kingman Park",38.89255,-76.98669,Entire home/apt,96,3,86,2021-06-01,1.88,1,65
19969486,Big Bright Suite in Brightwood Park,10126585,Kate,,"Brightwood Park, Crestwood, Petworth",38.95357,-77.02653,Entire home/apt,100,1,61,2019-11-11,1.77,1,0
19998720,Cozy THome/Hist LeDroit Pk/HU/Short Term/Long Term,124782850,Jenna,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9174,-77.01854,Entire home/apt,140,3,20,2021-02-13,0.74,11,170
19999268,"Private Room in Wash DC, walk to Takoma metro.",141882785,Syafrida,,"Takoma, Brightwood, Manor Park",38.97049,-77.02029,Private room,50,2,2,2018-06-07,0.05,1,89
20012081,"Spacious 1BR Near Admo, Dupont & Metro!",2505790,John,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9286,-77.05381,Private room,229,7,1,2017-07-29,0.02,2,90
20014244,Spacious Home & Deck on the Park,11309130,Michael,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91683,-77.0106,Entire home/apt,394,2,155,2021-07-05,4.27,10,315
20014526,Private Outdoor Oasis & Lots of Space Downtown!,11309130,Michael,,"Shaw, Logan Circle",38.90638,-77.01587,Entire home/apt,449,2,109,2021-06-27,6.62,10,245
20014926,Cozy and Private Bedroom+Bathroom in DC,142096781,Tauanja,,"Brookland, Brentwood, Langdon",38.93575,-76.97916,Private room,50,3,0,,,1,0
20028160,2-Room Suite in Charming Eckington Row Home,6416102,Braden,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91301,-77.00682,Private room,50,4,1,2017-12-02,0.02,1,0
20028213,Close to Everything Capitol Hill 3 Bedroom Home!,3448315,Allen,,"Capitol Hill, Lincoln Park",38.87975,-76.9876,Entire home/apt,253,4,4,2019-07-19,0.09,10,245
20029578,Gorgeous English Basement in historic DC row house,52964703,Malini,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92267,-77.01059,Entire home/apt,86,3,48,2021-06-21,1.35,1,0
20049395,"Style, Luxury, Historic Four Bedroom Home in Best Location",2291656,Faya,,"Georgetown, Burleith/Hillandale",38.90673,-77.06816,Entire home/apt,311,2,174,2021-07-09,3.91,1,11
20056060,★PRIME LOCATION! Walk Everywhere + Jacuzzi +Office,17007286,Nam,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91916,-77.03256,Entire home/apt,45,2,40,2020-03-06,1.19,1,0
20057246,PRIME LOCATION . HEART OF THE CITY!  U st,62807689,Azam,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9142,-77.01809,Entire home/apt,1929,1,1,2018-09-15,0.03,1,0
20093002,Centrally located Adams Morgan gem,16252186,Justin,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92383,-77.04273,Private room,26,1,6,2020-03-13,0.13,2,0
20118032,Entire House,40644141,Sky,,"Friendship Heights, American University Park, Tenleytown",38.94629,-77.07393,Entire home/apt,160,10,3,2019-01-07,0.09,3,362
20124890,Private Room near Union Station/National Mall,20917831,Irik & Natalia,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9022,-77.01132,Private room,55,2,256,2021-06-18,5.49,2,125
20126341,Private Room on Capitol Hill/H Street Corridor,89325275,Bernie,,"Union Station, Stanton Park, Kingman Park",38.89706,-76.99897,Private room,60,2,87,2021-05-24,3.03,1,92
20133562,Adams Morgan Weekend Getaway,16252186,Justin,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9233,-77.04264,Entire home/apt,42,1,3,2019-01-01,0.06,2,0
20135187,Washington Villa,107668316,Gustavo,,"Friendship Heights, American University Park, Tenleytown",38.95113,-77.09468,Entire home/apt,500,2,0,,,1,148
20138171,Spacious Apt in Heart of the Capital: U St | Logan,6066744,David,,"Shaw, Logan Circle",38.91382,-77.02631,Entire home/apt,140,1,391,2021-06-20,8.23,1,131
20138796,Modern Charm at a Victorian Capitol Hill Retreat,25683126,Robb,,"Capitol Hill, Lincoln Park",38.88836,-76.99037,Entire home/apt,141,2,206,2021-06-29,4.98,1,76
20153702,Capitol Hill Charmer Perfect for Families,661119,Patricia,,"Capitol Hill, Lincoln Park",38.87982,-76.98447,Entire home/apt,335,7,6,2021-07-07,0.92,2,14
20154201,Charming one-bedroom apt. in the heart of DC,24967168,Marcela,,"Shaw, Logan Circle",38.90595,-77.02672,Entire home/apt,100,1,112,2021-06-17,20.87,1,10
20155214,Simple and Clean // Walk to Everything!,5333406,Amira,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91972,-77.03943,Entire home/apt,74,1,10,2017-09-16,0.21,1,0
20156196,*DC MODERN UPSCALE SHARED APT IN HEART OF CITY! H,26180779,Will,,"Shaw, Logan Circle",38.90987,-77.02368,Shared room,35,1,31,2019-12-09,0.77,24,179
20166365,"Relaxing, Modern, Central Location on Capitol Hill",51355304,Jordan,,"Capitol Hill, Lincoln Park",38.89183,-76.99971,Entire home/apt,94,1,268,2021-07-07,6.14,1,20
20166874,large basement with sharing living room &kitchen,85322269,Ray,,"Georgetown, Burleith/Hillandale",38.91397,-77.07222,Private room,75,1,111,2021-03-29,2.88,1,0
20168313,Luxurious penthouse in Logan circle,54847390,Hassan,,"Shaw, Logan Circle",38.90987,-77.02777,Entire home/apt,500,1,0,,,1,0
20173491,Furnished room near Georgetown,48250062,Milagros,,"Georgetown, Burleith/Hillandale",38.91522,-77.07344,Private room,45,3,0,,,1,0
20174302,Chic Bloomingdale Condo,4871945,Richmond,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91691,-77.01282,Entire home/apt,218,2,7,2019-02-18,0.15,3,0
20192249,Beautiful 2 BR DC's Hottest N'hood/Parking Avail,143780236,Ed,,"Dupont Circle, Connecticut Avenue/K Street",38.91597,-77.03552,Entire home/apt,182,2,168,2021-06-20,3.62,2,219
20196027,French Chic Stay,102792457,T,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90322,-76.98674,Private room,60,4,0,,,1,178
20196565,Spacious Capitol Hill Charmer Close to Everything.,61643454,Diana,,"Union Station, Stanton Park, Kingman Park",38.89509,-76.99608,Entire home/apt,130,2,4,2017-09-27,0.09,1,0
20207987,Studio Style Room with 1BA Near Metro,3327767,Julia,,"Capitol Hill, Lincoln Park",38.88007,-76.98192,Private room,65,2,0,,,1,0
20212013,JEWEL in the heart of the City!,96476055,Geary,,"Dupont Circle, Connecticut Avenue/K Street",38.90725,-77.04524,Entire home/apt,245,1,149,2021-07-05,3.67,2,355
20212862,2B/2BA condo near H St NE!,4263869,Tareq,,"Union Station, Stanton Park, Kingman Park",38.90188,-76.98919,Entire home/apt,73,2,16,2018-02-18,0.39,1,0
20213058,MODERN HOME NEAR CAPITOL HILL ✩✩✩✩✩ Walk to Metro subway,143983211,Joyce,,"Capitol Hill, Lincoln Park",38.88969,-76.97957,Entire home/apt,269,1,248,2021-06-23,5.31,1,114
